,Generation ->,,,,,,,,,,,,,,,,Consumption ->,,,,Storage input ->,,,,State of charge ->,,,,Dual Value,Reserves ->
hour,offshore_f,offshore_g,onshore,pv_g,pv_c,river,lake,biogas1,biogas2,ocgt,ccgt,nuc,h2_ccgt,phs,battery1,battery4,electrolysis,hydrogen,SC,electricity_demand,pump,elecStr1,elecStr4,hydrogen,pump,elecStr1,elecStr4,hydrogen,elec balance,lake,phs,ocgt,ccgt,nuc,h2_ccgt,SC
,floating offshore wind,ground-based offshore wind,onshore wind,pv grounded,pv commercial,run-of-river hydro,lake and reservoirs,biogas for ocgt,biogas for ccgt,open cycle gas-turbine,combined cycle gas turbine,nuclear,combined cycle gas turbine using hydrogen,pumped hydroelectric energy storage,1 hour battery,4 hours battery,electrolysis,hydrogen removed from storage,synchronous condenser,electricity_demand,phs,battery1,battery4,hydrogen,phs,battery1,battery4,hydrogen,,lake and reservoirs,pumped hydroelectric energy storage,open cycle gas-turbine,combined cycle gas turbine,nuclear,combined cycle gas turbine using hydrogen,synchronous condenser
,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-th,GWh-th,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-e,GWh-th,GW,GWe,GWe,GWe,GWth,GWe,GWe,GWe,GWth,Euros/MWe
927,3.43,14.18,55.8,14.62,0.0,3.28,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,2.1,2.47,0.0,86.92,6.55,0.0,0.0,0.0,112.71,0.0,49.55,1964.74,67.79,0.0,7.2,1.29,0.0,0.0,0.0,0.0
928,3.28,12.96,54.43,2.44,0.0,3.21,0.0,0.0,5.34,0.0,3.04,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,84.32,0.0,0.0,0.0,0.0,118.61,0.0,49.55,1962.28,141.04,0.0,7.2,1.26,0.0,0.0,0.0,0.0
929,3.14,12.45,54.55,0.0,0.0,3.19,0.0,0.0,10.62,0.0,6.05,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,84.35,0.0,0.0,0.0,0.0,118.61,0.0,49.55,1957.71,141.04,0.0,7.2,1.26,0.0,0.0,0.0,0.0
930,3.06,12.04,52.37,0.0,0.0,3.57,0.0,0.0,14.29,0.0,8.15,4.96,0.0,3.08,0.0,5.82,0.0,4.57,0.0,93.04,0.0,0.0,0.0,0.0,118.61,0.0,49.55,1953.15,162.79,0.0,4.12,0.0,0.0,0.0,4.44,0.0
931,3.11,11.72,50.29,0.0,0.0,4.05,0.0,0.0,14.29,0.0,8.15,4.96,4.73,0.0,0.0,10.07,0.0,12.87,0.0,97.08,0.0,0.0,0.0,0.0,115.18,0.0,43.43,1948.58,162.79,0.0,7.2,0.0,0.0,0.0,1.4,0.0
932,3.11,11.44,47.32,0.0,0.0,4.14,9.12,0.0,14.29,0.0,8.15,4.96,0.0,7.2,0.0,0.0,0.0,4.57,0.0,95.44,0.0,0.0,0.0,0.0,115.18,0.0,32.83,1935.71,162.79,0.0,0.0,0.0,0.0,0.0,8.58,0.0
933,2.93,11.48,45.62,0.0,0.0,4.08,0.0,0.0,14.29,0.0,8.15,4.96,0.0,7.2,0.0,7.63,0.0,4.57,0.0,92.04,0.0,0.0,0.0,0.0,107.18,0.0,32.83,1931.14,162.79,0.0,0.0,0.0,0.0,0.0,8.55,0.0
934,2.71,11.4,44.89,0.0,0.0,3.81,0.0,0.0,14.29,0.0,8.15,4.96,10.1,0.0,0.0,2.03,0.0,22.28,0.0,88.05,0.0,0.0,0.0,0.0,99.18,0.0,24.8,1926.57,162.79,0.0,7.2,0.0,0.0,0.0,1.3,0.0
935,2.58,11.21,43.46,0.0,0.0,3.79,0.0,0.0,14.29,0.0,8.15,4.96,2.92,7.2,0.0,1.86,0.0,9.69,0.0,86.12,0.0,0.0,0.0,0.0,99.18,0.0,22.66,1904.29,162.79,0.0,0.0,0.0,0.0,0.0,8.48,0.0
936,2.5,11.09,41.71,0.0,0.0,3.62,0.0,0.0,14.29,0.0,8.15,4.96,0.0,0.47,0.0,12.39,0.0,4.57,0.0,84.89,0.0,0.0,0.0,0.0,91.18,0.0,20.7,1894.61,162.79,0.0,6.73,0.0,0.0,0.0,1.74,0.0
937,2.48,11.05,40.48,0.0,0.0,3.23,10.82,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,81.17,0.0,0.0,0.0,0.0,90.66,0.0,7.66,1890.04,162.79,0.0,7.2,0.0,0.0,0.0,1.23,0.0
938,2.5,11.4,39.36,0.0,0.0,3.07,0.0,0.0,14.29,0.0,8.15,4.96,0.0,6.75,0.0,0.0,0.0,4.57,0.0,76.19,0.0,0.0,0.0,0.0,90.66,0.0,7.66,1885.48,162.79,7.93,0.45,0.0,0.0,0.0,0.0,0.0
939,2.55,11.77,38.29,0.0,0.0,2.95,0.0,0.0,14.29,0.0,8.15,4.96,0.0,6.03,0.0,0.0,0.0,4.57,0.0,74.69,0.0,0.0,0.0,0.0,83.15,0.0,7.66,1880.91,162.79,7.19,1.17,0.0,0.0,0.0,0.0,0.0
940,2.55,11.78,36.97,0.0,0.0,2.93,0.0,0.0,14.29,0.0,8.15,4.96,6.51,0.0,0.0,0.0,0.0,15.99,0.0,73.84,0.0,0.0,0.0,0.0,76.45,0.0,7.66,1876.34,162.79,1.15,7.2,0.0,0.0,0.0,0.0,0.0
941,2.45,11.66,36.98,0.0,0.0,2.94,0.0,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,6.81,0.0,4.57,0.0,73.95,0.0,0.0,0.0,0.0,76.45,0.0,7.66,1860.35,162.79,1.15,7.2,0.0,0.0,0.0,0.0,0.0
942,2.36,11.54,38.44,0.01,0.0,3.13,0.0,0.0,14.29,0.0,8.15,4.96,0.0,7.2,0.0,0.46,0.0,4.57,0.0,76.24,0.0,0.0,0.0,0.0,76.45,0.0,0.49,1855.79,162.79,8.37,0.0,0.0,0.0,0.0,0.0,0.0
943,2.36,11.44,40.27,4.64,0.0,3.48,0.0,0.0,14.29,0.0,8.15,4.96,6.04,0.0,0.0,0.0,0.0,15.16,0.0,81.32,0.0,0.0,0.0,0.0,68.45,0.0,0.0,1851.22,162.79,1.23,7.2,0.0,0.0,0.0,0.0,0.0
944,2.4,11.17,40.38,15.53,0.0,3.96,0.0,0.0,10.35,0.0,5.9,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,84.3,0.0,0.0,0.0,0.0,68.45,0.0,0.0,1836.06,141.04,0.0,7.2,1.26,0.0,0.0,0.0,0.0
945,2.41,11.21,46.02,28.37,0.0,4.36,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,3.26,1.3,0.0,86.43,6.55,0.0,0.0,0.0,68.45,0.0,0.0,1831.5,67.79,0.0,7.2,1.28,0.0,0.0,0.0,0.0
946,2.53,11.49,52.55,39.65,0.0,4.28,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,7.34,0.0,0.0,86.74,6.55,0.0,12.39,2.77,74.35,0.0,0.0,1830.19,67.79,0.0,7.2,1.29,0.0,0.0,0.0,0.0
947,2.49,11.45,57.23,47.91,0.0,4.32,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,21.58,0.0,0.0,87.53,6.55,0.0,5.51,17.02,80.24,0.0,11.15,1832.96,67.79,0.0,7.2,1.3,0.0,0.0,0.0,0.0
948,2.42,11.26,59.98,50.65,0.0,4.34,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,20.98,0.0,0.0,86.7,6.55,0.0,12.39,16.41,86.13,0.0,16.1,1849.98,67.79,0.0,7.2,1.29,0.0,0.0,0.0,0.0
949,2.4,10.97,60.42,46.74,0.0,4.14,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,16.94,0.0,0.0,88.11,6.55,0.0,12.39,12.37,92.03,0.0,27.25,1866.4,67.79,0.0,7.2,1.3,0.0,0.0,0.0,0.0
950,2.42,10.62,58.38,35.55,0.0,3.87,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,6.46,0.0,0.0,88.25,6.55,0.0,12.39,1.89,97.92,0.0,38.4,1878.77,67.79,0.0,7.2,1.3,0.0,0.0,0.0,0.0
951,2.45,10.09,53.04,18.59,0.0,3.78,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.29,4.27,0.0,85.98,6.55,0.0,0.0,0.0,103.81,0.0,49.55,1880.67,67.79,0.0,7.2,1.28,0.0,0.0,0.0,0.0
952,2.56,9.91,51.08,3.46,0.0,3.73,0.0,0.0,13.46,0.0,7.67,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,83.37,0.0,0.0,0.0,0.0,109.71,0.0,49.55,1876.39,141.04,0.0,7.2,1.25,0.0,0.0,0.0,0.0
953,2.8,10.24,53.49,0.0,0.0,3.78,0.0,0.0,14.11,0.0,8.04,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,83.32,0.0,0.0,0.0,0.0,109.71,0.0,49.55,1871.83,141.04,0.0,7.2,1.25,0.0,0.0,0.0,0.0
954,3.02,10.71,54.69,0.0,0.0,4.2,0.0,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,5.82,0.0,4.57,0.0,91.56,0.0,0.0,0.0,0.0,109.71,0.0,49.55,1867.26,162.79,1.34,7.2,0.0,0.0,0.0,0.0,0.0
955,3.19,11.25,54.26,0.0,0.0,4.55,9.17,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,95.52,0.0,0.0,0.0,0.0,109.71,0.0,43.42,1862.69,162.79,1.38,7.2,0.0,0.0,0.0,0.0,0.0
956,3.27,11.37,52.96,0.0,0.0,4.45,0.0,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,9.07,0.0,4.57,0.0,94.23,0.0,0.0,0.0,0.0,109.71,0.0,43.42,1858.13,162.79,1.37,7.2,0.0,0.0,0.0,0.0,0.0
957,3.2,11.11,51.19,0.0,0.0,4.17,0.0,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,8.65,0.0,4.57,0.0,91.43,0.0,0.0,0.0,0.0,109.71,0.0,33.87,1853.56,162.79,1.34,7.2,0.0,0.0,0.0,0.0,0.0
958,3.03,10.69,48.87,0.0,0.0,3.9,0.0,0.0,14.29,0.0,8.15,4.96,0.0,0.6,0.0,7.76,0.0,4.57,0.0,87.96,0.0,0.0,0.0,0.0,109.71,0.0,24.76,1848.99,162.79,1.9,6.6,0.0,0.0,0.0,0.0,0.0
959,2.86,10.23,46.79,0.0,0.0,3.93,0.0,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,8.53,0.0,4.57,0.0,85.45,0.0,0.0,0.0,0.0,109.04,0.0,16.59,1844.43,162.79,1.27,7.2,0.0,0.0,0.0,0.0,0.0
960,2.73,9.86,45.03,0.0,0.0,3.69,0.0,0.0,14.29,0.0,8.15,4.96,5.44,0.0,0.0,0.0,0.0,14.11,0.0,79.85,0.0,0.0,0.0,0.0,109.04,0.0,7.61,1839.86,162.79,1.21,7.2,0.0,0.0,0.0,0.0,0.0
961,2.61,9.42,42.38,0.0,0.0,3.43,5.06,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,76.0,0.0,0.0,0.0,0.0,109.04,0.0,7.61,1825.75,162.79,1.17,7.2,0.0,0.0,0.0,0.0,0.0
962,2.5,9.02,39.79,0.0,0.0,3.31,0.0,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,2.95,0.0,4.57,0.0,70.67,0.0,0.0,0.0,0.0,109.04,0.0,7.61,1821.18,162.79,0.0,7.2,1.11,0.0,0.0,0.0,0.0
963,2.46,8.92,39.4,0.0,0.0,3.29,0.0,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,1.87,0.0,4.57,0.0,69.04,0.0,0.0,0.0,0.0,109.04,0.0,4.51,1816.62,162.79,0.0,7.2,1.09,0.0,0.0,0.0,0.0
964,2.5,8.87,38.15,0.0,0.0,3.23,0.0,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,2.41,0.0,4.57,0.0,68.28,0.0,0.0,0.0,0.0,109.04,0.0,2.54,1812.05,162.79,0.0,7.2,1.09,0.0,0.0,0.0,0.0
965,2.58,8.63,36.74,0.0,0.0,3.26,0.0,0.0,14.29,0.0,8.15,4.96,0.0,4.22,0.0,0.0,0.0,4.57,0.0,68.53,0.0,0.0,0.0,0.0,109.04,0.0,0.0,1807.48,162.79,0.0,2.98,5.31,0.0,0.0,0.0,0.0
966,2.67,8.25,35.11,0.13,0.0,3.34,0.0,0.0,14.29,0.0,8.15,4.96,6.26,0.0,0.0,0.0,0.0,15.56,0.0,68.87,0.0,0.0,0.0,0.0,104.35,0.0,0.0,1802.92,162.79,0.0,7.2,1.09,0.0,0.0,0.0,0.0
967,2.74,7.7,32.06,13.12,0.0,3.61,0.0,0.0,11.17,0.0,6.37,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,70.56,0.0,0.0,0.0,0.0,104.35,0.0,0.0,1787.36,141.04,0.0,7.2,1.11,0.0,0.0,0.0,0.0
968,2.63,6.65,28.06,32.48,0.0,3.95,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,73.47,1.87,0.0,3.39,0.0,104.35,0.0,0.0,1782.8,131.86,0.0,7.2,1.14,0.0,0.0,0.0,0.0
969,2.36,5.51,28.82,48.99,0.0,4.18,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,76.43,6.55,0.0,11.84,0.0,106.03,0.0,3.05,1778.23,131.86,0.0,7.2,1.17,0.0,0.0,0.0,0.0
970,2.44,5.07,29.85,58.29,0.0,4.22,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,5.88,0.0,0.0,78.07,6.55,0.0,12.39,1.31,111.93,0.0,13.71,1773.66,67.79,0.0,7.2,1.19,0.0,0.0,0.0,0.0
971,2.39,4.56,28.6,61.78,0.0,4.16,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,5.6,0.0,0.0,80.06,6.55,0.0,12.39,1.03,117.82,0.0,24.85,1774.97,67.79,0.0,7.2,1.21,0.0,0.0,0.0,0.0
972,2.23,4.02,27.44,59.88,0.0,4.14,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.8,3.77,0.0,82.68,6.55,0.0,12.39,0.0,123.71,0.0,36.0,1776.01,67.79,0.0,7.2,1.24,0.0,0.0,0.0,0.0
973,2.09,3.64,26.26,52.45,0.0,4.02,0.0,0.0,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,84.2,6.55,0.0,2.67,0.0,129.61,0.0,47.15,1772.24,131.86,0.0,7.2,1.26,0.0,0.0,0.0,0.0
974,2.02,3.46,23.84,39.47,0.0,3.69,0.0,0.0,12.25,0.0,6.98,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,84.41,0.0,0.0,0.0,0.0,135.5,0.0,49.55,1767.67,141.04,0.0,7.2,1.26,0.0,0.0,0.0,0.0
975,2.06,3.52,21.77,21.77,0.0,3.49,12.86,0.0,14.29,0.0,8.15,4.96,3.54,0.0,0.0,0.0,0.0,10.77,0.0,82.1,0.0,0.0,0.0,0.0,135.5,0.0,49.55,1763.1,162.79,0.0,7.2,1.24,0.0,0.0,0.0,0.0
976,2.24,4.01,24.18,4.16,0.0,3.54,12.86,0.0,14.29,0.0,8.15,4.96,11.4,3.69,0.0,0.0,0.0,24.57,0.0,79.19,0.0,0.0,0.0,0.0,135.5,0.0,49.55,1752.33,200.98,0.0,3.51,4.9,0.0,0.0,0.0,0.0
977,2.48,4.6,26.99,0.0,0.0,3.69,12.86,0.0,14.29,0.0,8.15,4.96,11.4,0.0,0.0,1.94,0.0,24.57,0.0,77.05,0.0,0.0,0.0,0.0,131.4,0.0,49.55,1727.77,200.98,0.0,7.2,1.18,0.0,0.0,0.0,0.0
978,2.73,5.02,27.44,0.0,0.0,4.04,12.86,0.0,14.29,0.0,8.15,4.96,11.4,6.6,0.0,0.0,0.0,24.57,0.0,83.18,0.0,0.0,0.0,0.0,131.4,0.0,47.51,1703.2,200.98,0.0,0.6,0.0,0.0,0.0,0.0,7.85
979,2.93,5.2,26.27,0.0,0.0,4.49,12.86,0.0,14.29,0.0,8.15,4.96,11.4,7.2,0.0,3.92,0.0,24.57,0.0,87.38,0.0,0.0,0.0,0.0,124.06,0.0,47.51,1678.64,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.5
980,3.04,5.14,24.59,0.0,0.0,4.48,12.86,6.16,14.29,2.46,8.15,4.96,11.4,7.2,0.0,3.54,0.0,24.57,0.0,87.82,0.0,0.0,0.0,0.0,116.06,0.0,43.38,1654.07,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.5
981,3.01,4.84,22.8,0.0,0.0,4.19,12.86,0.0,14.29,0.0,8.15,4.96,11.4,7.2,0.0,6.49,0.0,24.57,0.0,85.89,0.0,0.0,0.0,0.0,108.06,0.0,39.66,1629.5,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.48
982,2.87,4.3,20.69,0.0,0.0,3.82,12.86,0.0,14.29,0.0,8.15,4.96,11.4,1.3,0.0,12.39,0.0,24.57,0.0,82.73,0.0,0.0,0.0,0.0,100.06,0.0,32.82,1604.94,200.98,0.0,5.9,0.0,0.0,0.0,0.0,2.54
983,2.68,3.7,18.45,0.0,0.0,3.77,12.86,39.02,14.29,15.61,8.15,4.96,11.4,0.0,0.0,0.0,0.0,24.57,0.0,81.56,0.0,0.0,0.0,0.0,98.62,0.0,19.78,1580.37,200.98,0.0,7.2,0.0,0.0,0.0,0.0,1.23
984,2.42,3.14,16.17,0.0,0.0,3.59,12.86,0.0,14.29,0.0,8.15,4.96,11.4,7.2,0.0,7.82,0.0,24.57,0.0,77.7,0.0,0.0,0.0,0.0,98.62,0.0,19.78,1555.81,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.39
985,2.19,2.67,14.13,0.0,0.0,3.4,12.86,16.94,14.29,6.78,8.15,4.96,11.4,7.2,0.0,0.0,0.0,24.57,0.0,73.72,0.0,0.0,0.0,0.0,90.62,0.0,11.55,1531.24,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.34
986,2.11,2.37,12.59,0.0,0.0,3.23,12.86,0.0,14.29,0.0,8.15,4.96,11.4,7.2,0.0,3.8,0.0,24.57,0.0,68.66,0.0,0.0,0.0,0.0,82.62,0.0,11.55,1506.68,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.29
987,2.14,2.34,11.79,0.0,0.0,3.14,12.86,0.0,14.29,0.0,8.15,4.96,11.4,7.2,0.0,2.73,0.0,24.57,0.0,66.69,0.0,0.0,0.0,0.0,74.62,0.0,7.55,1482.11,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.27
988,2.12,2.51,11.55,0.0,0.0,2.99,12.86,23.34,14.29,9.34,8.15,4.96,11.4,0.0,0.0,0.0,0.0,24.57,0.0,65.86,0.0,0.0,0.0,0.0,66.62,0.0,4.68,1457.54,200.98,0.0,7.2,0.0,0.0,0.0,0.0,1.06
989,1.97,2.54,11.25,0.0,0.0,3.03,12.86,0.0,14.29,0.0,8.15,4.96,11.4,7.2,0.0,2.07,0.0,24.57,0.0,65.41,0.0,0.0,0.0,0.0,66.62,0.0,4.68,1432.98,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.25
990,1.74,2.21,10.53,0.14,0.0,3.2,12.86,0.0,14.29,0.0,8.15,4.96,11.4,7.2,0.0,2.37,0.0,24.57,0.0,64.75,0.0,0.0,0.0,0.0,58.62,0.0,2.5,1408.41,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.25
991,1.6,1.83,9.05,11.96,0.0,3.6,12.81,0.0,14.29,0.0,8.15,4.96,11.4,0.0,0.0,0.0,0.0,24.57,0.0,65.36,0.0,0.0,0.0,0.0,50.62,0.0,0.0,1383.85,162.79,0.0,7.2,1.05,0.0,0.0,0.0,0.0
992,1.43,1.6,6.84,30.28,0.0,4.03,5.58,0.0,14.29,0.0,8.15,4.96,11.4,0.0,0.0,0.0,0.0,24.57,0.0,67.81,6.46,0.0,0.0,0.0,50.62,0.0,0.0,1359.28,162.79,0.0,7.2,1.08,0.0,0.0,0.0,0.0
993,1.2,1.49,6.91,47.06,0.0,4.4,8.94,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,71.06,6.55,0.0,5.51,0.0,56.43,0.0,0.0,1334.72,162.79,0.0,7.2,1.12,0.0,0.0,0.0,0.0
994,1.1,1.58,8.18,59.31,0.0,4.23,4.67,0.0,14.29,0.0,8.15,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,73.25,6.55,0.0,12.39,0.0,62.33,0.0,4.96,1330.15,162.79,0.0,7.2,1.14,0.0,0.0,0.0,0.0
995,1.05,1.69,8.55,66.38,0.0,4.23,0.0,0.0,13.7,0.0,7.81,4.96,0.0,0.0,0.0,0.0,0.0,4.57,0.0,75.73,6.55,0.0,12.39,0.0,68.22,0.0,16.1,1325.58,141.04,0.0,7.2,1.17,0.0,0.0,0.0,0.0
996,0.88,1.37,8.13,65.89,0.0,4.15,0.0,0.0,14.29,0.0,8.15,4.96,4.02,0.0,0.0,0.0,0.0,11.62,0.0,78.62,6.55,0.0,12.39,0.0,74.11,0.0,27.25,1321.02,162.79,0.0,7.2,1.2,0.0,0.0,0.0,0.0
997,0.65,0.89,7.48,58.79,0.0,3.97,0.0,0.0,14.29,0.0,8.15,4.96,11.4,0.0,0.0,0.0,0.0,24.57,0.0,80.12,3.78,0.0,12.39,0.0,80.01,0.0,38.4,1309.4,162.79,0.0,7.2,1.22,0.0,0.0,0.0,0.0
998,0.52,0.61,7.22,45.24,0.0,3.61,12.86,0.0,14.29,0.0,8.15,4.96,3.85,0.0,0.0,0.0,0.0,11.33,0.0,80.46,6.55,0.0,0.0,0.0,83.41,0.0,49.55,1284.84,162.79,0.0,7.2,1.22,0.0,0.0,0.0,0.0
999,0.56,0.55,7.38,25.97,0.0,3.33,12.86,0.0,14.29,0.0,8.15,4.96,11.4,1.17,0.0,2.42,0.0,24.57,0.0,78.74,0.0,0.0,0.0,0.0,89.31,0.0,49.55,1273.51,200.98,0.0,6.03,2.38,0.0,0.0,0.0,0.0
1000,0.8,0.9,9.09,5.44,0.0,3.21,12.86,0.0,14.29,0.0,8.15,4.96,11.4,7.2,0.0,12.04,0.0,24.57,0.0,76.05,0.0,0.0,0.0,0.0,88.0,0.0,47.0,1248.94,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.37
1001,1.08,1.44,11.36,0.0,0.0,3.47,12.86,46.08,14.29,18.43,8.15,4.96,11.4,0.0,0.0,0.0,0.0,24.57,0.0,73.14,0.0,0.0,0.0,0.0,80.0,0.0,34.33,1224.38,200.98,0.0,7.2,0.0,0.0,0.0,0.0,1.14
1002,1.2,1.6,12.37,0.0,0.0,3.82,12.86,41.77,14.29,16.71,8.15,4.96,11.4,7.2,0.0,0.0,0.0,24.57,0.0,80.27,0.0,0.0,0.0,0.0,80.0,0.0,34.33,1199.81,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.42
1003,1.23,1.89,13.01,0.0,0.0,4.32,12.86,22.39,14.29,8.96,8.15,4.96,11.4,7.2,0.0,12.39,0.0,24.57,0.0,86.36,0.0,0.0,0.0,0.0,72.0,0.0,34.33,1175.25,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.48
1004,1.18,2.09,13.6,0.0,0.0,4.46,12.86,54.3,14.29,21.72,8.15,4.96,11.4,7.2,0.0,0.0,0.0,24.57,0.0,87.61,0.0,0.0,0.0,0.0,64.0,0.0,21.29,1150.68,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.5
1005,1.17,2.56,14.16,0.0,0.0,4.18,12.86,34.51,14.29,13.8,8.15,4.96,11.4,0.0,0.0,12.39,0.0,24.57,0.0,85.62,0.0,0.0,0.0,0.0,56.0,0.0,21.29,1126.11,200.98,0.0,7.2,0.0,0.0,0.0,0.0,1.28
1006,1.17,3.06,14.19,0.0,0.0,3.89,12.86,38.01,14.29,15.21,8.15,4.96,11.4,7.2,0.0,0.0,0.0,24.57,0.0,82.08,0.0,0.0,0.0,0.0,56.0,0.0,8.25,1101.55,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.44
1007,1.1,3.74,13.95,0.0,0.0,3.85,12.86,35.04,14.29,14.02,8.15,4.96,11.4,7.2,0.0,0.0,0.0,24.57,0.0,81.23,0.0,0.0,0.0,0.0,48.0,0.0,8.25,1076.98,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.43
1008,1.05,4.31,14.28,0.0,0.0,3.59,12.86,29.68,14.29,11.87,8.15,4.96,11.4,7.2,0.0,0.0,0.0,24.57,0.0,79.67,0.0,0.0,0.0,0.0,40.0,0.0,8.25,1052.42,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.41
1009,0.95,4.47,14.36,0.0,0.0,3.22,12.86,39.47,14.29,15.79,8.15,4.96,11.4,0.0,0.0,0.0,0.0,24.57,0.0,76.16,0.0,0.0,0.0,0.0,32.0,0.0,8.25,1027.85,200.98,0.0,7.2,0.0,0.0,0.0,0.0,1.17
1010,0.81,4.63,14.0,0.0,0.0,3.06,12.86,10.51,14.29,4.21,8.15,4.96,11.4,7.2,0.0,0.0,0.0,24.57,0.0,71.26,0.0,0.0,0.0,0.0,32.0,0.0,8.25,1003.29,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.32
1011,0.71,4.88,13.67,0.0,0.0,2.86,12.86,0.0,14.29,0.0,8.15,4.96,11.4,7.2,0.0,3.24,0.0,24.57,0.0,69.91,0.0,0.0,0.0,0.0,24.0,0.0,8.25,978.72,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.3
1012,0.71,5.52,14.27,0.0,0.0,2.7,12.86,0.0,14.29,0.0,8.15,4.96,11.4,7.2,0.0,1.53,0.0,24.57,0.0,69.28,0.0,0.0,0.0,0.0,16.0,0.0,4.85,954.16,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.3
1013,0.67,6.1,15.15,0.0,0.0,2.74,12.86,20.07,14.29,8.03,8.15,4.96,11.4,0.0,0.0,0.0,0.0,24.57,0.0,70.05,0.0,0.0,0.0,0.0,8.0,0.0,3.24,929.59,200.98,0.0,7.2,0.0,0.0,0.0,0.0,1.1
1014,0.6,6.53,16.05,0.07,0.0,3.04,12.86,0.0,14.29,0.0,8.15,4.96,11.4,7.2,0.0,3.08,0.0,24.57,0.0,73.93,0.0,0.0,0.0,0.0,8.0,0.0,3.24,905.02,200.98,0.0,0.0,0.0,0.0,0.0,0.0,8.35
1015,0.58,6.98,16.34,11.03,0.0,3.51,12.86,7.79,14.29,3.12,8.15,4.96,11.4,0.0,0.0,0.0,0.0,24.57,0.0,78.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.46,200.98,0.0,7.2,1.2,0.0,0.0,0.0,0.0
1016,0.55,7.44,15.35,28.98,0.0,4.01,7.89,0.0,14.29,0.0,8.15,4.96,11.4,0.0,0.0,0.0,0.0,24.57,0.0,82.19,6.55,0.0,0.0,0.0,0.0,0.0,0.0,855.89,162.79,0.0,7.2,1.24,0.0,0.0,0.0,0.0
